ID,Unnamed: 0,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
107703,214534,Karl Schulze,M,28.0,190.0,100.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Gold
107750,214624,Simon Schrch,M,25.0,186.0,75.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
107993,215122,Duncan William MacNaughton Scott,M,19.0,190.0,72.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
107993,215123,Duncan William MacNaughton Scott,M,19.0,190.0,72.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
108041,215212,Rebecca Scown,F,32.0,178.0,70.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Silver
108186,215488,Anna Sergeyevna Sedoykina,F,32.0,184.0,74.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold
108198,215515,Emily Jane Seebohm,F,24.0,180.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
108532,216211,Mokgadi Caster Semenya,F,25.0,178.0,70.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,Gold
108579,216315,Sergey Viktorovich Semyonov,M,20.0,187.0,130.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze
108586,216328,Anna Sergeyevna Sen,F,25.0,186.0,81.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold
108960,216972,Daiya Seto,M,22.0,174.0,72.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
109062,217140,Torul sgrov,M,23.0,170.0,65.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
109169,217346,Dariga Shakimova,F,27.0,172.0,75.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Middleweight,Bronze
109218,217446,Shang Chunsong,F,20.0,143.0,34.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Bronze
109676,218382,Shi Jinglin,F,23.0,175.0,68.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
109724,218460,Claressa Maria Shields,F,21.0,175.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Middleweight,Gold
109727,218467,"Thomas Allen ""Tom"" Shields",M,25.0,193.0,86.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
109869,218755,Kenzo Shirai,M,19.0,162.0,51.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,Gold
109869,218757,Kenzo Shirai,M,19.0,162.0,51.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horse Vault,Bronze
109967,218936,Erik Thomas Shoji,M,26.0,183.0,73.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Bronze
109968,218937,Kawika Shoji,M,28.0,191.0,88.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Bronze
110265,219503,Olivier Floris Johannes Siegelaar,M,29.0,197.0,100.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
110718,220444,Kerry Simmonds,F,27.0,183.0,82.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
110840,220684,Marko Simonovi,M,30.0,203.0,96.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Silver
111288,221424,Nataliya Siniin,F,31.0,160.0,58.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Featherweight, Freestyle",Bronze
111300,221462,Martin Sinkovi,M,26.0,188.0,95.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Gold
111301,221464,Valent Sinkovi,M,28.0,187.0,93.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Gold
111358,221565,Maicon de Andrade Siqueira,M,23.0,190.0,90.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Heavyweight,Bronze
111543,221949,Sarah Frederica Sjstrm,F,22.0,182.0,76.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,Bronze
111543,221950,Sarah Frederica Sjstrm,F,22.0,182.0,76.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,Silver
111543,221953,Sarah Frederica Sjstrm,F,22.0,182.0,76.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,Gold
111995,222982,Sara Slott-Bruun Petersen,F,29.0,171.0,57.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,Silver
112220,223446,Clark Smith,M,21.0,206.0,90.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
112232,223465,David Michael Smith,M,31.0,201.0,86.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Bronze
112334,223652,Leah Smith,F,21.0,178.0,67.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,Bronze
112334,223654,Leah Smith,F,21.0,178.0,67.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
112342,223676,Louis Antoine Smith,M,27.0,184.0,76.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,Silver
112475,223912,Olivia Smoliga,F,21.0,188.0,72.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
112592,224159,Katelin Snyder (-Guregian),F,28.0,163.0,50.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
112593,224160,Kyle Frederick Snyder,M,20.0,180.0,102.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
112872,224706,Sanna Charlotte Solberg,F,26.0,178.0,70.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
112904,224775,Franck Robert Bernard Solforosi,M,31.0,184.0,70.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
113243,225388,Cdric Sorhaindo,M,32.0,192.0,110.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
113381,225622,Lorenzo Sotomayor Collazo,M,31.0,185.0,64.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,Silver
113389,225657,Daniele Pasquale Sottile,M,36.0,186.0,73.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver
113486,225842,Douglas Correia de Souza,M,20.0,199.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
113499,225874,Maurcio Luiz de Souza,M,27.0,209.0,93.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
113553,225969,Kasper Sndergaard Sarup,M,35.0,195.0,95.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
113674,226165,Ivana panovi,F,26.0,176.0,65.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,Bronze
113763,226358,Ashley Spencer,F,23.0,178.0,59.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,Bronze
113892,226616,Darya Sergeyevna Spiridonova,F,18.0,156.0,45.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Silver
113946,226762,Barbora potkov,F,35.0,182.0,80.0,Czech Republic,CZE,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,Bronze
113991,226849,Maria Springwald,F,25.0,174.0,69.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Bronze
114078,227015,rif rifov,M,27.0,180.0,97.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
114079,227016,Sabah riti,M,27.0,192.0,130.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze
114160,227206,Mariya Stadnik,F,28.0,157.0,48.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Flyweight, Freestyle",Silver
114347,227590,Dragana Stankovi,F,21.0,195.0,73.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Bronze
114367,227632,Heather Mary Stanning,F,31.0,181.0,72.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Gold
114644,228242,Davor tefanek,M,30.0,170.0,66.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold
114658,228276,"Aikaterini ""Ekaterini"" Stefanidi",F,26.0,173.0,59.0,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,Gold
114826,228654,Giulia Steingruber,F,22.0,160.0,56.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Horse Vault,Bronze
115059,229162,Jovana Stevanovi,F,24.0,192.0,72.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
115113,229256,Shakur Stevenson,M,19.0,173.0,56.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,Silver
115132,229303,Breanna Mackenzie Stewart,F,21.0,193.0,79.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
115246,229531,Vladimir timac,M,28.0,211.0,112.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Silver
115459,229986,"Genevra ""Gevvie"" Stone",F,31.0,183.0,71.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,Silver
115643,230399,Are Weierholt Strandli,M,27.0,181.0,69.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
115717,230549,Jrmy Stravius,M,28.0,190.0,86.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
115758,230629,Ivan Alekseyevich Stretovich,M,19.0,170.0,59.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,Silver
115796,230700,Martin Strobel,M,30.0,189.0,90.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
115883,230899,Ioana Strungaru (Crciun-),F,27.0,180.0,77.0,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
116165,231549,Marina Vladimirovna Sudakova (Yartseva-),F,27.0,165.0,66.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold
116424,232069,Jemima Jelagat Sumgong,F,31.0,160.0,45.0,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,Gold
116504,232222,Sun Yanan,F,23.0,161.0,51.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Flyweight, Freestyle",Bronze
116505,232230,Sun Yang,M,24.0,198.0,89.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,Gold
116505,232231,Sun Yang,M,24.0,198.0,89.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,Silver
116859,232967,Lasse Jemon Svan Hansen,M,32.0,185.0,85.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
117068,233432,Polly Ann M. Swann,F,28.0,185.0,76.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
117258,233799,Ondej Synek,M,33.0,199.0,105.0,Czech Republic,CZE,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,Bronze
117302,233872,Elmira Anuarbekovna Syzdykova,F,24.0,172.0,69.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",Bronze
117835,234967,Kaspar Taimsoo,M,29.0,194.0,95.0,Estonia,EST,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Bronze
118133,235614,Jared Tallent,M,31.0,178.0,58.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,Silver
118268,235867,Tan Jiaxin,F,19.0,148.0,36.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Bronze
118359,236062,Yusuke Tanaka,M,26.0,166.0,58.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,Gold
118509,236372,Paul Kipngetich Tanui,M,25.0,168.0,47.0,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",Silver
118702,236747,Elmurat Zulypkarovich Tasmuradov,M,24.0,160.0,59.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
118720,236792,Nur Tatar,F,23.0,173.0,67.0,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,Bronze
118778,236889,Diana Lurena Taurasi,F,34.0,183.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
118870,237042,Christian Taylor,M,26.0,188.0,81.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,Gold
119198,237648,Milo Teodosi,M,29.0,195.0,90.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Silver
119559,238424,Brianne Theisen-Eaton,F,27.0,175.0,64.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,Bronze
119631,238640,"Nafissatou ""Nafi"" Thiam",F,21.0,184.0,69.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,Gold
119662,238711,Annekatrin Thiele,F,31.0,173.0,68.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Gold
119895,239176,Courtney Lynn Thompson,F,31.0,170.0,66.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
119903,239192,Elaine Thompson,F,24.0,167.0,57.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,Gold
119903,239193,Elaine Thompson,F,24.0,167.0,57.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,Gold
119903,239194,Elaine Thompson,F,24.0,167.0,57.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
119932,239260,Klay Alexander Thompson,M,26.0,200.0,97.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
120074,239593,Victoria Thornley,F,28.0,193.0,76.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,Silver
120312,240082,Ivan Grigoryevich Tikhon,M,40.0,186.0,110.0,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,Silver
120388,240250,Pieter Timmers,M,28.0,200.0,89.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,Silver
120443,240347,Amy Tinkler,F,16.0,152.0,47.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
120511,240488,Yevgeny Andreyevich Tishchenko,M,25.0,196.0,91.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Heavyweight,Gold
120780,241127,Tamirat Tola Abera,M,24.0,181.0,59.0,Ethiopia,ETH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",Bronze
121237,242043,Alba Torrens Salom,F,26.0,195.0,80.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver
121345,242256,Eri Tosaka,F,22.0,152.0,48.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Flyweight, Freestyle",Gold
121412,242413,Matej Tth,M,33.0,185.0,73.0,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,Gold
121635,242890,Lucas Tramr,M,26.0,183.0,75.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
121915,243432,"Andrew ""Andy"" Triggs Hodge",M,37.0,192.0,97.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Gold
122093,243790,Murphy Edward Troy,M,27.0,203.0,107.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Bronze
122530,244737,Olaf Karl Tufte,M,40.0,193.0,94.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Bronze
122563,244800,Rustam Tulaganov,M,24.0,186.0,91.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Heavyweight,Bronze
122609,244871,Boniface Mucheru Tumuti,M,24.0,175.0,72.0,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,Silver
122858,245328,Seda Gurgenovna Tutkhalyan,F,17.0,146.0,43.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Silver
123056,245736,Kohei Uchimura,M,27.0,160.0,54.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,Gold
123056,245737,Kohei Uchimura,M,27.0,160.0,54.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,Gold
123195,246036,Dirk Uittenbogaard,M,26.0,199.0,93.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
123871,247431,Milda Valiukait,F,22.0,176.0,66.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,Bronze
123925,247532,Ingrit Lorena Valencia Victoria,F,27.0,160.0,50.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Flyweight,Bronze
124348,248403,Cameron van der Burgh,M,28.0,185.0,85.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,Silver
124731,249150,Chantal Jean Van Landeghem,F,22.0,180.0,77.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
124804,249269,Wayde van Niekerk,M,24.0,183.0,70.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,Gold
124886,249423,Sharon van Rouwendaal,F,22.0,173.0,65.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,Gold
125792,251194,Stefana Veljkovi,F,26.0,190.0,76.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
125943,251494,David Verburg,M,25.0,173.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
126096,251779,Oleh Yuriyovych Verniaiev,M,22.0,161.0,55.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,Silver
126096,251783,Oleh Yuriyovych Verniaiev,M,22.0,161.0,55.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,Gold
126144,251892,"Pieter Gilles ""Mechiel"" Versluis",M,29.0,197.0,95.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
126248,252102,Luca Vettori,M,25.0,200.0,95.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver
126330,252281,Giuseppe Vicino,M,23.0,195.0,95.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Bronze
126574,252787,Sunette Stella Viljoen,F,32.0,170.0,72.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,Silver
126862,253344,Donata Vitartait,F,27.0,170.0,62.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,Bronze
126975,253561,Blanka Vlai,F,32.0,193.0,71.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's High Jump,Bronze
126983,253572,Roman Andreyevich Vlasov,M,25.0,175.0,75.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold
127216,254065,Dana Whitney Vollmer (-Grant),F,28.0,185.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
127216,254066,Dana Whitney Vollmer (-Grant),F,28.0,185.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,Bronze
127216,254067,Dana Whitney Vollmer (-Grant),F,28.0,185.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
127491,254667,Nataliya Vitalyevna Vorobyova,F,25.0,174.0,69.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",Silver
127739,255166,Anna Viktorovna Vyakhireva,F,21.0,168.0,63.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold
128033,255734,Keshorn Walcott,M,23.0,183.0,90.0,Trinidad and Tobago,TTO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,Bronze
128077,255817,Bianca Michaela Walkden,F,24.0,182.0,74.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Heavyweight,Bronze
128145,255933,"Christopher James ""Chris"" Walker-Hebborn",M,26.0,184.0,84.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
128152,255950,Wallace Leandro de Souza,M,29.0,198.0,87.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
128156,255955,"Daniel ""Dan"" Wallace",M,23.0,188.0,80.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
128283,256190,"Tomas ""Tom"" Walsh",M,24.0,185.0,120.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,Bronze
128565,256759,Wang Shun,M,22.0,191.0,74.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
128618,256864,Wang Yan,F,16.0,140.0,33.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Bronze
128646,256918,Wang Zhen,M,24.0,180.0,62.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,Gold
128773,257164,Damian Warner,M,26.0,185.0,83.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,Bronze
129236,258086,Ferry Weertman,M,24.0,189.0,86.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,Gold
129294,258203,Wei Qiuyue,F,27.0,182.0,65.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Gold
129382,258394,Steffen Weinhold,M,30.0,191.0,94.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
129402,258432,Amanda Jo Weir (-Davis),F,30.0,188.0,77.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
